created_at,text,screen_name,profile_image
Tue Feb 16 01:33:09 +0000 2021,GOP senator says Trump’s actions were ‘inexcusable’ — but then offers an excuse https://t.co/njx95IzJ8i #SmartNews,PinkeyLu1,https://pbs.twimg.com/profile_images/765792110415122432/Jt4PhAas_normal.jpg
Tue Feb 16 01:33:09 +0000 2021,"@honeynutumali Do you understand that the Supreme Court said Trump could deport them if he worded his executive order differently? 

Good God.",dantoujours,https://pbs.twimg.com/profile_images/1311789681017843714/WksSvGh8_normal.jpg
Tue Feb 16 01:33:09 +0000 2021,@kaitlancollins Don’t care about Trump. Don’t want to read about him or his feelings   Do not care,LynaBoggess,https://pbs.twimg.com/profile_images/1117223234762616837/Vi7RE2Lf_normal.jpg
Tue Feb 16 01:33:08 +0000 2021,"Joe Biden, barely lucid, aimlessly turning a big dial that says “gas prices” https://t.co/aTpJF6C5xK",tschu_22,https://pbs.twimg.com/profile_images/1247377225206251520/0ZkiJMvC_normal.jpg
Tue Feb 16 01:33:08 +0000 2021,"@Devilishlydo @kh_cabinets @FBI Right. Joe Biden, unpopular, no campaign, legitimately OBLITERATED the pop-vote record. NO 1 believes that

No one disputes that there was fraud &amp; laws broke in Pa. What is contested is whether it was widespread. The problem - it didn't NEED to be widespread to change the outcome",quartzsitefiles,https://pbs.twimg.com/profile_images/1360981840836718596/EvtOxYe9_normal.jpg
Tue Feb 16 01:33:08 +0000 2021,"@NewsHour STOP THIS COVERAGE! 
Bulletpoints please:
&gt;Trump went for a car ride.
&gt;People were there.",RSchoenbaum,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Tue Feb 16 01:33:07 +0000 2021,President Biden faces questions about commitment to minimum wage hike https://t.co/xfR5b81plY,koconews,https://pbs.twimg.com/profile_images/1150739669103120384/_HGFk0iX_normal.png
Tue Feb 16 01:33:07 +0000 2021,"Biden has established a regular schedule, including coffee in the mornings with the first lady, meetings and phone calls from the Oval Office and a return to his residence by 7 p.m. https://t.co/XpkljTGirR",gtnews,https://pbs.twimg.com/profile_images/694980589598838784/ONOsylR7_normal.jpg
Tue Feb 16 01:33:07 +0000 2021,"Biden has established a regular schedule, including coffee in the mornings with the first lady, meetings and phone calls from the Oval Office and a return to his residence by 7 p.m. https://t.co/2BYTYQqaQL",thesouthern,https://pbs.twimg.com/profile_images/742752037381623808/pFpPkJrB_normal.jpg
Tue Feb 16 01:33:07 +0000 2021,"Biden has established a regular schedule, including coffee in the mornings with the first lady, meetings and phone calls from the Oval Office and a return to his residence by 7 p.m. https://t.co/7VFFUwtlth",nonpareilonline,https://pbs.twimg.com/profile_images/2928619144/c5e90262a53ff3739e8a820f0611faaf_normal.png
Tue Feb 16 01:33:06 +0000 2021,#Tucker The media frantic about new covid variants despite it not causing new cases. But they are so frantic that they do a quickie 5 minute story then spend the next 5-10 minutes on Trump and the Capitol riots.,michaelwbunner,https://pbs.twimg.com/profile_images/455195290996203520/mkscxtKb_normal.jpeg
Tue Feb 16 01:33:06 +0000 2021,"Donald Jhon Trump never was American's President. He was run by Putin and Russia 🇷🇺 . Get wealth out of them. God, Jesus and Moses see him as Antichrist,  do harm to American's. Had kill more then 100,000. IT CALL GENOCIDE. https://t.co/Kt3TvdgSXq",kenneth_apostle,https://pbs.twimg.com/profile_images/825210814953115648/RAW4Vfez_normal.jpg
Tue Feb 16 01:33:06 +0000 2021,"@WFLA Fox, you all were genius hyping up Covid to get Trump out. What a strategy!! Great work!! I notice you guys don’t mention it anymore since Joe thankfully was able to steal the election. So smart and no one noticed. So glad Biden is in and we can start putting Americans last. 👍👍",kracken1776,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Tue Feb 16 01:33:06 +0000 2021,@fake_biden None. Real or forget it!,bealtaine01,https://pbs.twimg.com/profile_images/1073139908578033665/JzwIt87Q_normal.jpg
Tue Feb 16 01:33:06 +0000 2021,"Biden has established a regular schedule, including coffee in the mornings with the first lady, meetings and phone calls from the Oval Office and a return to his residence by 7 p.m. https://t.co/EAkHAoPnaB",Pantagraph,https://pbs.twimg.com/profile_images/1078385451805794305/1K3KKFTP_normal.jpg
Tue Feb 16 01:33:06 +0000 2021,Biden said he would be all Americans President. That is what most Americans expect. #BidenTakeAction https://t.co/bFWSuD2HEM,VaCoach26,https://pbs.twimg.com/profile_images/689193723163455489/gxFISWQk_normal.jpg
Tue Feb 16 01:33:06 +0000 2021,President Biden faces questions about commitment to minimum wage hike https://t.co/12kQTmgtHN,WVTM13,https://pbs.twimg.com/profile_images/1156313287467962369/xkjtP25N_normal.jpg
Tue Feb 16 01:33:06 +0000 2021,"Happy Presidents Day to all our living presidents, everyone but Trump.",PandaMccullough,https://pbs.twimg.com/profile_images/1350781187363487745/A8DeJtvv_normal.jpg
Tue Feb 16 01:33:06 +0000 2021,"@BrownietheBully @lmkallen8974 @whammus @TomJChicago I am still fighting my initial reaction hearing current news that begins with “The President...”. I have to remind myself that it’s Joe Biden who they are referring to, and we’re no longer in Hell.",ElsaInCa,https://pbs.twimg.com/profile_images/839507389187424257/bLklylhM_normal.jpg
Tue Feb 16 01:33:06 +0000 2021,President Biden faces questions about commitment to minimum wage hike https://t.co/1ydhX3e17L,KCCINews,https://pbs.twimg.com/profile_images/696725269630074880/QJZNY7Om_normal.jpg
Tue Feb 16 01:33:06 +0000 2021,"Biden has established a regular schedule, including coffee in the mornings with the first lady, meetings and phone calls from the Oval Office and a return to his residence by 7 p.m. https://t.co/zAwGVp4VfU",heraldandreview,https://pbs.twimg.com/profile_images/1347033994823655424/z6syKs3O_normal.png
Tue Feb 16 01:33:06 +0000 2021,"Biden has established a regular schedule, including coffee in the mornings with the first lady, meetings and phone calls from the Oval Office and a return to his residence by 7 p.m. https://t.co/q36YRdDnXx",qctnews,https://pbs.twimg.com/profile_images/819635685074223104/TG655aXM_normal.jpg
Tue Feb 16 01:33:06 +0000 2021,"Biden has established a regular schedule, including coffee in the mornings with the first lady, meetings and phone calls from the Oval Office and a return to his residence by 7 p.m. https://t.co/ZzATZCYHBf",dhnews,https://pbs.twimg.com/profile_images/694980502432796672/wNvH9DMd_normal.jpg
Tue Feb 16 01:33:05 +0000 2021,@DrGJackBrown Just shows how far our society has fallen. No parenting. Families living apart. Rampant divorce. Women covered with tattoos. Paying for every single thing on a credit card. Trump is a symptom of a society in deep trouble.,JAKPTC,https://pbs.twimg.com/profile_images/1146789276715274241/GaxJszIt_normal.jpg
Tue Feb 16 01:33:05 +0000 2021,@davidmweissman He is not alone! I wish I could spit on Trump... then I think about it... and he might have some sort of fetichismos involving spits 🤣,cmfmUS,https://pbs.twimg.com/profile_images/1352093113821458433/PbJK8_2t_normal.jpg
Tue Feb 16 01:33:05 +0000 2021,NC Republicans vote to censure Burr after guilty vote in Trump impeachment trial https://t.co/hOpl1cYrJr,13NewsNow,https://pbs.twimg.com/profile_images/1230583948968964096/rtlhlX3E_normal.jpg
Tue Feb 16 01:33:05 +0000 2021,@humansEvolve Don't you realize the level of privilege YOU have to benefit under Biden?,peabianjay,https://pbs.twimg.com/profile_images/1085070120894918656/fqjzlkD4_normal.jpg
Tue Feb 16 01:33:05 +0000 2021,@Marc62300483 @ketchclark @ScooterCasterNY @sandibachom It’s unbelievable that anyone voted for Trump!  He sucked as a president!,JLove0709,https://pbs.twimg.com/profile_images/1348020614628601860/TVBzjakA_normal.jpg
Tue Feb 16 01:33:04 +0000 2021,"Out of the Ashes of Trump, Will the US Finally Bury Reaganism? - https://t.co/9ChJOXfMLI via @commondreams",SueVelez19,https://pbs.twimg.com/profile_images/1105876527349157889/aw9qJSTi_normal.jpg
Tue Feb 16 01:33:04 +0000 2021,"@EricG1247 @atrupar Two weeks ago, she'd have said tRump...two weeks from now, she may say tRump again.",TOShitgibbon,https://pbs.twimg.com/profile_images/1360981439060221957/KcxMLaac_normal.jpg
Tue Feb 16 01:33:04 +0000 2021,@Holly62823914 @TrumpWarRoom https://t.co/TIjfI9o6D1,investigatenow_,https://pbs.twimg.com/profile_images/1336455713045024769/FqiExFUz_normal.jpg
Tue Feb 16 01:33:03 +0000 2021,@kittybombay @thedailybeast Trump requested 10k national guards from pentagon to safeguard hill on 6 jan from known intel that attacks will take place it was ignored . Does that help ? 😆😆,panayis,https://pbs.twimg.com/profile_images/494111196866301952/JYA2lb9H_normal.jpeg
Tue Feb 16 01:33:03 +0000 2021,@NicolleDWallace Yup. That's the norm for trump.  Worst than previously imagined.  Can that be his campaign slogan?,RobertVelligas,https://pbs.twimg.com/profile_images/1197773238278864896/f52oOpLV_normal.jpg
Tue Feb 16 01:33:03 +0000 2021,"IMPEACHMENT 2 --  A DAY IN INFAMY---GOP SENATE REPUBLICANS VOTED TO ALLOW TRUMP TO CRUSH THE U.S. CONSTITUTION &amp; THE BILL OF RIGHTS.

...GOP REPUBLICAN SENATORS HAVE COMMITTED TREASON AGAINST AMERICAN CITIZENS.....VERY SHAMEFUL REPUBICAN GOP SENATE FOR VOTING FOR TRUMP ACCUITAL ! https://t.co/0qWCRaBpIZ",stevetwilightim,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Tue Feb 16 01:33:03 +0000 2021,@POTUS HAPPY PRESIDENTS DAY TO OUR PRESIDENT DONALD J TRUMP!!🇺🇸,toremainunnamed,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Tue Feb 16 01:33:02 +0000 2021,"Trump got away with everything! Dang Dems didn't correctly prosecute the trial and the stupid GOP is too gristly to convict even when presented a tidal wave of evidence.  Washington as usual.  They all sicken me. We need term limits

@CNN @ABC @CBSNews @NBCNews @FoxNews @MSNBC https://t.co/KALvLUx672",frank_hal7001,https://pbs.twimg.com/profile_images/944337356244602880/rkX-ja8Y_normal.jpg
Tue Feb 16 01:33:02 +0000 2021,@Desertpuma @Breaking911 Exactly but you Republicans and Trump supporters always say Antifa and BLM are the same thing. When it’s not.,big_speaka,https://pbs.twimg.com/profile_images/1312208738351226880/euqEzRlg_normal.jpg
Tue Feb 16 01:33:02 +0000 2021,"Trump lawyer van der Veen says his house was attacked, he's faced death threats https://t.co/UmUKr8vP4G",EkbergLaurie,https://pbs.twimg.com/profile_images/550092958096052226/vj44x838_normal.jpeg
Tue Feb 16 01:33:02 +0000 2021,"The U.S. Navy is looking to divest its nearly-new Mk VI patrol boats, the oldest of which are just six years old, and has already begun laying the groundwork to do so. Barring an order to change course from President Joe Biden's administration or intervention by Congress . https://t.co/3gSB9FYYHR",PAKTIMESNEWS_KM,https://pbs.twimg.com/profile_images/1360730213097865217/LLFjt-TP_normal.jpg
Tue Feb 16 01:33:02 +0000 2021,"@PalmerReport Via this Floridian:  DeSantis? I LOL with tears streaming down my face. Won't happen. And you know how you sometimes get that ""knowing"" feeling? Well, I've got it for Trump not running in 2024. He just wants to keep that hanging out there for his rabid fans.",HeartSongGaller,https://pbs.twimg.com/profile_images/1271817403735867392/D5JZL9-N_normal.jpg
Tue Feb 16 01:33:01 +0000 2021,Unethical Republicans(the majority of Repubs)have punished those ethical Repubs who did right thing against Trump. Unethical Repubs R forcing all Repubs to only do what supports them &amp; against democrats. BUT its not about Democrats. Its about Americans.its honor Repubs have none,GaylePalitz,https://pbs.twimg.com/profile_images/2921330980/a2d8a08efb46a3b46d2e169bbe4ae637_normal.jpeg
Tue Feb 16 01:33:01 +0000 2021,@nanaminsexc if they have the right ideas WHYRE THEY TRUMP SUPPORTERS CKSJDJS,ukaisheadband,https://pbs.twimg.com/profile_images/1360096733322235904/671JS0vy_normal.jpg
Tue Feb 16 01:33:01 +0000 2021,La absolución de Cifuentes me jode mucho más aún que la de Trump.,upsetlynx,https://pbs.twimg.com/profile_images/950445179592433664/gXS8bMK7_normal.jpg
Tue Feb 16 01:33:01 +0000 2021,@DonaldJTrumpJr OMG. They brought the same weapons that they beat Capitol Police with on January 6th! Trump Flags and American Flags.,cliffdweller76,https://pbs.twimg.com/profile_images/1358702264358105091/LoZghsgZ_normal.jpg
Tue Feb 16 01:33:01 +0000 2021,"@DevinCow @MalcolmNance This guy has been on the wrong side of so many issue with Trump Orange County, CA must be tired of hearing his lies by now?",Dmm123M,https://pbs.twimg.com/profile_images/820437155973459971/75Dd4wq8_normal.jpg
Tue Feb 16 01:33:00 +0000 2021,Don Jr. to embark on next move to reach Trump's base: 'These are my friends. These are my people' https://t.co/YQLkr2BI0c,lillys_news,https://pbs.twimg.com/profile_images/892057468460773378/K1qWSkvB_normal.jpg
Tue Feb 16 01:33:00 +0000 2021,"@Saltyfootball5 @POTUS so true. Trump 2024, no more cheating",rovira_tina,https://pbs.twimg.com/profile_images/1144810715561304065/Ch0NjHrE_normal.jpg
Tue Feb 16 01:33:00 +0000 2021,@___lor__ @weartv @PefleyAlCBS12 oh..  ok..   &amp; they would be the target trump audience😉,SusanNagle5,https://pbs.twimg.com/profile_images/1338873621738090507/4MGTXAeC_normal.jpg
Tue Feb 16 01:33:00 +0000 2021,¿Líderes europeos eligen a China y rechazan a Biden? Descubren robots es... https://t.co/KLosrTN9xh via @YouTube,carlosp42937072,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Tue Feb 16 01:33:00 +0000 2021,Post Edited: President Biden faces questions about commitment to minimum wage hike https://t.co/1Xs29A40yU https://t.co/z9i8C2Bus2,4StateNews,https://pbs.twimg.com/profile_images/1288733420122705921/6yyIzAWV_normal.jpg
Tue Feb 16 01:33:00 +0000 2021,"@TeaPainUSA They believed in trump, hahahahahah",iujim76,https://pbs.twimg.com/profile_images/433980559384006656/lQzsmE8m_normal.jpeg
Tue Feb 16 01:33:00 +0000 2021,"University of Maryland community members are optimistic that Joe Biden’s administration will revitalize federal Title IX regulations — but it may take months for college campuses to see changes.
https://t.co/F5N3vWKrIz",thedbk,https://pbs.twimg.com/profile_images/1325652502323277824/a7GfrxL5_normal.jpg
Tue Feb 16 01:32:59 +0000 2021,"CNN
Anderson Cooper’s hard hitting show doesn’t examine NY Nursing Home Holocaust, Green New Deal’s failure in Texas, or Biden’s slow response to Covid-19.
Instead he interviews the “Mooch”
Why is this guy on the air?",mainmanjr,https://pbs.twimg.com/profile_images/939537162441252864/eczuzWUU_normal.jpg
Tue Feb 16 01:32:59 +0000 2021,"@FordJohnathan5 Ya know...trump is like that nasty horsefly at the picnic..you swat him away but he keeps coming back louder and grosser than ever.  It doesn't matter who gets the pest as long as it's gone forever.  Feds can't do it,  states are just as good!",queensrad3,https://pbs.twimg.com/profile_images/1184893078852657152/o3SKfa4g_normal.jpg
Tue Feb 16 01:32:59 +0000 2021,The Man The President Donald J Trump! https://t.co/jSuAV7wQ1C,CarpeDiemXRP,https://pbs.twimg.com/profile_images/1164415492896874496/xyRoZm7f_normal.jpg
Tue Feb 16 01:32:59 +0000 2021,Joey biden is in his basement! https://t.co/84nETD6mDx,DRCcarpenter,https://pbs.twimg.com/profile_images/830073503869259776/yTF_soYi_normal.jpg
Tue Feb 16 01:32:59 +0000 2021,@thomaskaine5 Lara Trump is to gross to get elected. Maybe Eric’s daycare PTA?,NatalieisBlue,https://pbs.twimg.com/profile_images/1335774588916076544/A0tzmqvT_normal.jpg
Tue Feb 16 01:32:58 +0000 2021,@WalshFreedom Pelosi should respond with a letter saying she will do a full investigation into the reasons why no help was ordered for hours. That should end up showing Trump was the reason why the NG wasn’t allowed to immediately be called in.,jeffreymlevy,https://pbs.twimg.com/profile_images/1289745100206149633/OF5dNGc3_normal.jpg
Tue Feb 16 01:32:58 +0000 2021,"@chmoore81 @TuckFrump866152 @isurvivedtrump @seanhannity And Wallstreet/Billionaire funding. Say what you want about Trump, but nobody was pulling his strings. The man did what he wanted.",Jdnmachi,https://pbs.twimg.com/profile_images/1361085620043579394/uMe1PHA__normal.jpg
Tue Feb 16 01:32:58 +0000 2021,"@TierneyCy @Tedinator01 @4wding @DonaldJTrumpJr You all just can’t quit talking about President Trump, y’all must really miss him.  I bet he can the love 😂",christyhparker,https://pbs.twimg.com/profile_images/1085728653453987840/Oqu8oE2F_normal.jpg
Tue Feb 16 01:32:58 +0000 2021,"I kind of want one. 🤣🤣 

#Trump #TrumpFlag #March4 https://t.co/buBS2qxVGR",MeisterTrumper,https://pbs.twimg.com/profile_images/1047682380264366081/URe81ZS7_normal.jpg
Tue Feb 16 01:32:58 +0000 2021,McConnell Pens Op-Ed Defending Vote to Acquit Trump: Our Job Wasn’t to ‘Find Some Way’ to ‘Inflict a Punishment’ https://t.co/uLgHP5TZtc  he is  a piece of shit his oath is to defend the constitution not protect his party if this what they want lets go for it,JamesDe60243002,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Tue Feb 16 01:32:58 +0000 2021,"@jyut_tou He's definitely going to prison.

Read up on Trump Baku.",SnarkyCity,https://pbs.twimg.com/profile_images/1344079067071434752/Q-VpEahx_normal.png
Tue Feb 16 01:32:58 +0000 2021,ANIMAL RESCUE MEDIA EDUCATION (ARME). VOTE!,trump_votes,https://pbs.twimg.com/profile_images/1313160811398004738/Gvl1VEmQ_normal.jpg
Tue Feb 16 01:32:57 +0000 2021,"@bcneal14 @realSGW @deadhead_tay @cnnbrk How much does the Trump cult pays you to defend traitors, I hope is worth it.",pointblankpunch,https://pbs.twimg.com/profile_images/1361426908567588868/2RqHG8Pi_normal.jpg
Tue Feb 16 01:32:57 +0000 2021,I could point to McConnell’s new WSJ oped to show you how he’s hiding behind a made-up argument about the Constitution to avoid taking any responsibility for Trump but I’ve been saying that all week so I’ll save you a click. Cool?,amandacarpenter,https://pbs.twimg.com/profile_images/1351973495241125889/dIcbxv7K_normal.jpg
Tue Feb 16 01:32:57 +0000 2021,"@Oblam @Franklin_Graham @SamaritansPurse Weigh loss is a positive goal. Americans are morbidly obese. Thank you, Mr. Biden!👍",HardwickHollar,https://pbs.twimg.com/profile_images/1344346559232831501/G5dzUvkp_normal.jpg
Tue Feb 16 01:32:57 +0000 2021,"This is better than the alternative but still awful. It's terrible law providing a very thin figleaf to cop out on a core constitutional responsibility. No way McConnell or the GOP conference would embrace this if a Democrat were impeached.
https://t.co/wr9W3BbVIR via @WSJ",greggnunziata,https://pbs.twimg.com/profile_images/1199091601777319936/S0_mmlvH_normal.jpg
Tue Feb 16 01:32:57 +0000 2021,"This is impossible, because Biden is president, Biden is a Democrat, and everyone knows the Democrats are the Party of Science (and thus would never politicize the CDC). https://t.co/enLiLUK9Q4",ProfDBernstein,https://pbs.twimg.com/profile_images/887466032390189060/VIW6KVqV_normal.jpg
Tue Feb 16 01:32:57 +0000 2021,"Trump hate is all these sad broken people have. How about an investigation on how CNN &amp; all Democrats lied about a cop being beaten to death and then USED HIS BODY as a political prop to sell more Trump hate and fuel the impeachment idiocy?

Investment that Wolf. https://t.co/Ej500pJmfZ",Come_On_Ground,https://pbs.twimg.com/profile_images/1067894044074917888/321KDQA6_normal.jpg
Tue Feb 16 01:32:57 +0000 2021,"@Warrior4Reality @GourmandNorth @AmyKremer @mtgreenee I don't love any politician and I would never stand outside or anywhere else to see them like a raving lunatic belonging to a cult! I like Biden, I like a lot of his ideas, I will never fawn over him like a God! Sorry for you all who think DJT is something special cause he's not!",gypsy1123,https://pbs.twimg.com/profile_images/1340020941129195524/fyffIW0g_normal.jpg
Tue Feb 16 01:32:56 +0000 2021,Impeachment end renews talks of Lara Trump's potential NC Senate run https://t.co/x935IDVHFJ via @MailOnline,lalauraru777,https://pbs.twimg.com/profile_images/1247333663181864960/Ad5-IGoC_normal.jpg
Tue Feb 16 01:32:56 +0000 2021,"@DouglasLukasik It’s regrettable that in the midst of one of the largest-scale assaults on individual liberty in American history, defending Trump is the number one priority for the GOP. It’s. Time. To. Move. On.",Grainvator,https://pbs.twimg.com/profile_images/1320588959735427072/HcCOiv36_normal.jpg
Tue Feb 16 01:32:56 +0000 2021,@demsbgone He sure is the VERY PRESIDENT EVER. PRESIDENT TRUMP!!!!,Lynn80217236,https://pbs.twimg.com/profile_images/1267979904395722754/ekJMaVvP_normal.jpg
Tue Feb 16 01:32:56 +0000 2021,"I'd bet Trump has something on him, Johnson, Cornyn, etc. https://t.co/ffXU3VRH64",PeggyAbrahamson,https://pbs.twimg.com/profile_images/1359675089042739206/K9eorUoV_normal.jpg
Tue Feb 16 01:32:56 +0000 2021,"A bloody insurrection, a deadly pandemic: Historians weigh in on Trump's legacy after his acquittal https://t.co/ZjbS1suKxL via @Yahoo",HassanMusharba1,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Tue Feb 16 01:32:55 +0000 2021,@Trump_47th https://t.co/eBIwDkSLyT,GDangJoyce,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Tue Feb 16 01:32:55 +0000 2021,"What's it going to take to wake this country up???

Biden‘s DHS Releasing Border Crossers into U.S. Without COVID Tests https://t.co/XUOOmmXWFA via @BreitbartNews",OnePinkFlamingo,https://pbs.twimg.com/profile_images/1321888393383579648/oDZaVgIQ_normal.jpg
Tue Feb 16 01:32:55 +0000 2021,@AndrewMystic56 Trump would be a Mankey,farabaugh_allen,https://pbs.twimg.com/profile_images/1354516619981160448/LOmVL8QA_normal.jpg
Tue Feb 16 01:32:54 +0000 2021,"Maybe. Your own Government. 
Who is Biden. ATM. 
Will just delete you all https://t.co/29ISTWmZT1",martinegilbert7,https://pbs.twimg.com/profile_images/1203836462028017664/x68rFiru_normal.jpg
Tue Feb 16 01:32:54 +0000 2021,"@Scaramucci Maybe America should move to a three party system. The center party can coalesce with whomever they choose once they are elected, just like independents. The whole party negotiates with either dems or repubs. Retrumplicans should be banned after Trump is in GITMO.",ray_sund,https://pbs.twimg.com/profile_images/1347159050450976768/UsxTNK-w_normal.jpg
Tue Feb 16 01:32:54 +0000 2021,"@RepKinzinger @GretchenCarlson Worshipping the false prophet. Destroying families, friendships for a man who wouldn't piss on you if you were on fire, and have you arrested if you entered his hotel. Everything Trump touches dies.",cerson_james,https://pbs.twimg.com/profile_images/1358535246774493187/VSDzNurt_normal.jpg
Tue Feb 16 01:32:54 +0000 2021,@CJ_isnowblue I'm sure this is a classic mobby retaliation for impeaching Trump (again). We've become this scene as a nation thanks to modern GOP https://t.co/vyukn8pGKl,jpeters73,https://pbs.twimg.com/profile_images/1209972214256287746/cY9ppJcg_normal.jpg
Tue Feb 16 01:32:54 +0000 2021,"Most Californians would get big stimulus checks under Biden plan, a... (The Sacramento Bee)

Nearly nine in 10 Californians would get all or part of the $1,400 stimulus payments proposed by ...

Add your highlights:
https://t.co/8NKYbNQ0GK
 #LeftWing #Politics #d...",LeftWing_b,https://pbs.twimg.com/profile_images/1263251948893089794/NXccUv2e_normal.jpg
Tue Feb 16 01:32:54 +0000 2021,@MyAttorneyTodd @shaneyshane331 @CNNPolitics https://t.co/0EogtkJAAc,BoogerCory,https://pbs.twimg.com/profile_images/1092419738238664705/hs6a1jYV_normal.jpg
Tue Feb 16 01:32:54 +0000 2021,"@ANNHAWKINS1835 President Trump gets that reaction just coming back from golfing but the imposter-in-chief couldn't get one wandering bystander outside the WH. That is, if ever stepped outside. 🤣",gary37h,https://pbs.twimg.com/profile_images/1348854477080690689/hH9b7TW8_normal.jpg
Tue Feb 16 01:32:53 +0000 2021,"@atensnut Biden's only promise kept is this damn ""Long dark wimter.""",FlyoverSenator,https://pbs.twimg.com/profile_images/1360363538401869824/OmlV5wBT_normal.jpg
Tue Feb 16 01:32:53 +0000 2021,@lareena_taylor @JoeNBC Joe hates that Obama might have won this :) The worst thing about Trump is that he’s unpolished. If he’d had better home training he could have been just as cruel &amp; incompetent &amp; people like Joe would be defending him. Obama broke these guys.,Vader671,https://pbs.twimg.com/profile_images/1352787503380480000/AayfaQWs_normal.jpg
Tue Feb 16 01:32:53 +0000 2021,He should not have given it. Did he not know Trump is a crook https://t.co/21BRbKEQcp,Nurdan456,https://pbs.twimg.com/profile_images/447516586727854080/Eensbrdt_normal.jpeg
Tue Feb 16 01:32:53 +0000 2021,"Assassination, secession, insurrection: The crimes of John Wilkes Booth, Jefferson Davis, and Trump https://t.co/wFUY44Rng6",StevenDiaz317,https://pbs.twimg.com/profile_images/882819707862233088/yhvelid6_normal.jpg
Tue Feb 16 01:32:53 +0000 2021,6 of the 7 GOP Senators who voted to convict Trump are facing blowback and formal censures back home https://t.co/K5qCW8Ghl2 When demon-crates let Obama incite riots they need to leave Trump alone also.,JamesWi20301510,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Tue Feb 16 01:32:53 +0000 2021,"@emma87564988 @SarahHuckabee @GovMikeHuckabee Sorry, I don't contribute to politicians who support lying, stealing, bullying, encouraging terrorist and ignore accusations of molestation and rape. Her support of Trump is proof of her poor character!",Bill79767768,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Tue Feb 16 01:32:52 +0000 2021,@RonnyJacksonTX You referring to Trump being twice impeached? 🤔,ablnk,https://pbs.twimg.com/profile_images/1260341805117300746/XxgtaAcF_normal.jpg
Tue Feb 16 01:32:52 +0000 2021,"@FilmRound @SDarkmore @Kittycatgirl68 Trump had 4 year they investigated that 3 or 4 times nothing came of it I wonder why. 
Maybe because nothing there.",hesanaughtyboy,https://pbs.twimg.com/profile_images/1248223784055623681/XmHkOwyu_normal.jpg
Tue Feb 16 01:32:52 +0000 2021,i go crazy if i owe someone more than $5 and biden’s out here just chillin like he doesn’t owe everyone $2000,un_gagot,https://pbs.twimg.com/profile_images/1355333469069582339/i1olFrB5_normal.jpg
Tue Feb 16 01:32:52 +0000 2021,#Biden #AmericanRescuePlan https://t.co/CHW05kzkQJ,CathyCeekay,https://pbs.twimg.com/profile_images/668220432957489152/Vas-bhpb_normal.jpg
Tue Feb 16 01:32:52 +0000 2021,@POTUS Happy President's Day Mr. Trump https://t.co/RZ922yeYmv,bhaugen40,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Tue Feb 16 01:32:51 +0000 2021,"@mehdirhasan @MehdiHasanShow I saw this interview as well, and I found it infuriating. The managers just gave up when they had Trump's team on the ropes.",Allancook,https://pbs.twimg.com/profile_images/1330159974773895169/bsd_CjCs_normal.jpg
Tue Feb 16 01:32:51 +0000 2021,"Is this guy for real? WTF is wrong w/the GOP? Did they all get a lobotomy ? Are they blind?                                        Ron Johnson Bashes McConnell's Rebuke of Trump, Says Riot 'Didn't Seem Like Armed Insurrection' https://t.co/4X7sRQA8yM",Jossfjh,https://pbs.twimg.com/profile_images/752910039078154240/poGjbZwi_normal.jpg
Tue Feb 16 01:32:51 +0000 2021,"Trump and un-Americanism (Aljazeera)

Retired professor of politics

Add your highlights:
https://t.co/7LCMkax03e
 #LeftWing #Politics #d...",LeftWing_b,https://pbs.twimg.com/profile_images/1263251948893089794/NXccUv2e_normal.jpg
Tue Feb 16 01:32:51 +0000 2021,"Lindsey Graham dit que le discours anti-Trump de Mitch McConnell pourrait revenir pour mordre les républicains
Read Full Article only on
https://t.co/UOnFr0s8Cy https://t.co/kFEcPZZcOt",Yupnews2,https://pbs.twimg.com/profile_images/1310076583584161792/KvdC7Las_normal.jpg
Tue Feb 16 01:32:50 +0000 2021,"@chrislhayes and everyone else on msnbc and cnn really should quit talking about Trump’s potential comeback. It’s possible to report on politics w/o framing the convo around what Trump’s doing.
I know he’s good for ratings but have they learned nothing from 2015-2016? #inners",grayzebra2,https://pbs.twimg.com/profile_images/1237115163918073858/h0tqf5Ki_normal.jpg
Tue Feb 16 01:32:50 +0000 2021,"Right now, that I never voted for Trump. https://t.co/BwyHV1qJFt",jobash,https://pbs.twimg.com/profile_images/1343705884648742912/eUewB4Rq_normal.jpg
Tue Feb 16 01:32:49 +0000 2021,"@bennyjohnson Wait, Trump still has the BEAST?

Then Biden is only in the White House temporarily.",CarloMartini16,https://pbs.twimg.com/profile_images/1359537018447908867/QI68FakS_normal.jpg
